164.33333	168.0	171.66667	176.66667	181.0	182.66667	188.0	187.0	189.66667	193.33333	195.33333	200.66667	200.66667	201.66667	201.66667	198.33333	196.66667	196.0	196.66667	195.66667	195.33333	193.33333	192.0	191.33333	189.0	187.0	182.33333	178.0	172.66667	169.0	165.0	162.0	157.66667	166.0	185.33333	198.33333	
160.66667	166.33333	170.0	173.66667	180.0	182.33333	186.0	186.0	187.0	192.0	197.33333	198.33333	200.33333	200.66667	200.66667	198.0	197.0	195.66667	196.0	195.66667	196.0	195.0	194.0	191.33333	188.66667	187.66667	181.66667	177.0	173.0	168.0	165.0	164.0	158.33333	159.33333	175.66667	192.0	
161.33333	167.33333	171.66667	173.66667	179.66667	182.33333	184.33333	185.66667	189.0	193.66667	197.66667	202.33333	205.0	204.0	204.0	202.66667	201.33333	199.66667	198.0	196.33333	196.33333	196.0	194.33333	190.66667	187.0	185.66667	181.0	176.0	171.66667	167.66667	165.33333	163.0	157.66667	154.0	166.33333	186.66667	
158.66667	163.33333	168.0	170.33333	176.33333	180.33333	184.66667	187.66667	191.0	194.0	196.66667	203.0	204.33333	202.66667	202.66667	203.66667	203.0	201.66667	199.66667	197.66667	196.66667	196.33333	194.33333	190.66667	186.33333	182.33333	181.0	177.66667	172.0	170.0	169.0	160.66667	154.66667	152.66667	158.66667	180.0	
158.66667	159.66667	165.0	168.0	174.66667	181.33333	184.66667	189.33333	190.33333	191.66667	192.66667	198.33333	199.33333	201.0	203.33333	205.0	204.33333	202.66667	201.66667	199.66667	196.66667	195.0	193.66667	191.66667	187.33333	181.33333	179.66667	178.66667	175.66667	175.0	170.66667	159.33333	156.0	152.33333	155.0	172.33333	
157.33333	159.66667	165.33333	169.0	175.0	181.33333	186.66667	187.66667	190.33333	193.66667	194.0	197.0	198.66667	201.33333	202.0	202.33333	201.66667	200.33333	201.66667	203.33333	199.33333	196.0	195.0	193.33333	189.33333	184.33333	179.33333	176.33333	177.33333	177.33333	168.33333	160.66667	158.0	154.33333	156.33333	169.0	
152.33333	156.33333	162.0	169.0	176.0	177.33333	183.66667	186.33333	189.66667	194.0	194.0	196.66667	200.0	199.0	196.33333	197.33333	198.0	198.0	199.33333	200.33333	198.66667	197.0	196.0	194.66667	191.66667	187.0	182.33333	176.66667	174.66667	175.0	166.33333	160.33333	153.33333	155.66667	153.33333	164.0	
156.33333	156.0	160.0	167.66667	175.0	175.33333	180.66667	186.33333	189.33333	194.0	194.0	195.0	198.33333	200.33333	198.66667	199.33333	196.0	193.66667	196.33333	199.66667	199.0	199.0	196.0	192.66667	189.0	184.0	180.0	177.66667	177.33333	174.0	168.33333	158.66667	149.0	156.0	152.0	154.0	
158.0	154.33333	159.33333	167.0	173.33333	176.0	181.33333	187.66667	191.0	197.0	198.66667	196.33333	196.33333	200.0	200.66667	202.0	196.33333	194.66667	195.0	197.0	199.0	200.66667	195.0	190.66667	187.33333	185.66667	182.66667	181.33333	181.66667	178.33333	171.66667	160.66667	150.0	152.33333	149.66667	145.0	
156.0	152.33333	156.0	168.0	176.33333	179.0	182.33333	187.0	191.0	196.0	200.0	201.33333	199.0	201.66667	200.0	199.66667	198.0	197.66667	192.66667	193.0	201.33333	202.0	194.66667	192.33333	191.66667	188.33333	186.33333	185.0	181.33333	177.66667	170.66667	159.66667	151.33333	149.66667	148.0	143.66667	
