126.333336	119.333336	120.666664	127.0	127.333336	124.333336	114.0	109.333336	109.333336	115.0	122.0	130.0	131.66667	135.66667	139.66667	142.33333	144.0	143.0	137.66667	135.0	136.0	138.0	140.33333	149.0	151.66667	148.66667	147.0	152.33333	159.0	166.33333	174.66667	168.33333	166.66667	163.33333	163.66667	168.33333	
121.666664	117.333336	118.0	117.0	115.333336	114.666664	111.0	110.333336	113.666664	118.333336	117.666664	121.666664	125.666664	126.666664	127.666664	132.66667	138.33333	142.66667	140.33333	138.33333	138.33333	139.66667	138.0	142.0	145.33333	145.0	143.0	143.66667	147.66667	154.66667	163.66667	164.0	170.33333	172.33333	165.33333	159.66667	
120.0	114.333336	115.0	121.0	127.0	126.333336	124.333336	125.333336	123.666664	118.0	111.333336	114.0	114.666664	113.666664	113.666664	115.0	115.666664	115.666664	119.0	122.666664	122.333336	119.0	114.0	116.0	123.0	129.0	132.0	129.33333	124.666664	137.0	148.33333	151.33333	154.0	159.66667	166.33333	164.66667	
118.0	113.333336	114.333336	119.666664	123.0	118.666664	112.0	116.333336	116.0	115.0	113.666664	115.666664	120.333336	124.666664	133.66667	137.33333	133.33333	123.333336	114.0	110.666664	108.666664	115.0	128.0	134.66667	138.0	140.66667	140.33333	134.66667	129.0	132.66667	136.0	142.0	143.33333	147.33333	152.33333	164.66667	
115.666664	117.0	116.0	114.666664	117.0	120.666664	121.666664	125.333336	124.0	127.333336	129.66667	129.0	129.33333	128.0	128.33333	128.0	125.0	131.0	137.33333	136.66667	135.66667	139.0	141.66667	139.66667	137.66667	140.33333	147.33333	150.0	149.0	156.33333	161.66667	168.33333	165.66667	161.66667	156.0	162.66667	
119.666664	127.333336	125.333336	121.0	119.0	119.666664	120.666664	120.0	116.0	117.0	117.333336	122.333336	127.666664	126.666664	119.333336	115.666664	109.333336	105.0	111.0	115.333336	117.0	119.0	122.0	124.333336	132.0	134.66667	139.0	145.0	145.33333	143.0	147.0	154.66667	158.66667	165.0	174.0	176.0	
121.333336	126.0	127.0	126.666664	123.333336	117.333336	109.333336	102.333336	102.0	106.333336	106.333336	116.0	125.666664	131.66667	131.66667	131.0	126.333336	117.0	115.0	115.0	119.333336	118.0	118.666664	117.0	123.0	132.66667	137.0	134.33333	134.33333	131.66667	136.0	146.66667	153.33333	164.0	180.33333	185.33333	
124.333336	125.0	123.0	124.333336	127.333336	127.333336	121.0	108.666664	103.666664	106.0	107.666664	114.0	128.66667	139.66667	138.33333	131.33333	130.66667	127.0	118.333336	121.666664	132.0	137.0	141.66667	143.66667	142.66667	145.33333	141.33333	131.66667	127.333336	130.0	139.33333	157.66667	167.66667	169.66667	179.33333	180.66667	
124.666664	120.0	120.0	127.0	133.0	136.66667	131.33333	117.666664	106.333336	100.666664	103.333336	103.666664	110.666664	120.333336	129.0	125.0	120.666664	120.666664	110.0	105.0	113.666664	122.666664	128.66667	133.66667	136.33333	135.33333	126.666664	121.333336	124.0	127.333336	139.66667	157.0	168.0	170.66667	171.0	173.66667	
121.666664	117.666664	120.0	125.0	127.333336	130.66667	130.66667	123.333336	113.666664	106.666664	104.333336	107.333336	106.333336	111.0	119.0	122.0	117.333336	114.666664	106.0	93.333336	105.0	111.666664	118.666664	128.33333	126.666664	122.666664	115.666664	115.666664	122.0	131.0	144.66667	158.0	173.66667	176.0	171.33333	172.66667	
